Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Hour,Time Slot
1825,City,213.0,Cancelled,2016-07-12 09:35:00,,9,Morning Rush
3111,City,213.0,Cancelled,2016-07-13 08:31:41,,8,Morning Rush
4160,City,213.0,Cancelled,2016-07-14 05:05:12,,5,Morning Rush
2846,City,214.0,Cancelled,2016-07-13 05:24:17,,5,Morning Rush
3163,City,214.0,Cancelled,2016-07-13 09:04:03,,9,Morning Rush
3446,City,214.0,Cancelled,2016-07-13 16:39:36,,16,Daytime
4543,City,214.0,Cancelled,2016-07-14 09:36:37,,9,Morning Rush
4800,Airport,214.0,Cancelled,2016-07-14 16:59:22,,16,Daytime
107,City,215.0,Cancelled,2016-07-11 05:02:00,,5,Morning Rush
1594,City,215.0,Cancelled,2016-07-12 06:41:00,,6,Morning Rush
1791,City,215.0,Cancelled,2016-07-12 09:08:00,,9,Morning Rush
6050,City,215.0,Cancelled,2016-07-15 13:35:03,,13,Daytime
409,City,216.0,Cancelled,2016-07-11 08:34:00,,8,Morning Rush
3137,City,216.0,Cancelled,2016-07-13 08:52:30,,8,Morning Rush
4532,City,216.0,Cancelled,2016-07-14 09:35:38,,9,Morning Rush
5914,City,216.0,Cancelled,2016-07-15 09:58:37,,9,Morning Rush
5618,City,217.0,Cancelled,2016-07-15 06:25:41,,6,Morning Rush
5688,City,217.0,Cancelled,2016-07-15 07:24:11,,7,Morning Rush
6419,City,217.0,Cancelled,2016-07-15 19:47:39,,19,Evening Rush
711,City,218.0,Cancelled,2016-07-11 14:22:00,,14,Daytime
4415,City,218.0,Cancelled,2016-07-14 08:11:36,,8,Morning Rush
4544,City,218.0,Cancelled,2016-07-14 09:33:28,,9,Morning Rush
3173,City,219.0,Cancelled,2016-07-13 09:12:19,,9,Morning Rush
6262,Airport,219.0,Cancelled,2016-07-15 18:05:37,,18,Evening Rush
262,City,220.0,Cancelled,2016-07-11 06:41:00,,6,Morning Rush
529,City,220.0,Cancelled,2016-07-11 09:54:00,,9,Morning Rush
1537,City,220.0,Cancelled,2016-07-12 05:55:00,,5,Morning Rush
1788,City,220.0,Cancelled,2016-07-12 09:08:00,,9,Morning Rush
5816,City,220.0,Cancelled,2016-07-15 08:44:58,,8,Morning Rush
3260,City,221.0,Cancelled,2016-07-13 10:13:25,,10,Daytime
4008,City,221.0,Cancelled,2016-07-13 23:43:03,,23,Late Night
4574,City,221.0,Cancelled,2016-07-14 09:53:19,,9,Morning Rush
1730,City,222.0,Cancelled,2016-07-12 08:25:00,,8,Morning Rush
2448,Airport,222.0,Cancelled,2016-07-12 20:26:00,,20,Evening Rush
4570,City,222.0,Cancelled,2016-07-14 09:51:07,,9,Morning Rush
5529,City,222.0,Cancelled,2016-07-15 05:24:02,,5,Morning Rush
1506,City,223.0,Cancelled,2016-07-12 05:37:00,,5,Morning Rush
2651,City,223.0,Cancelled,2016-07-12 22:56:00,,22,Late Night
3185,City,223.0,Cancelled,2016-07-13 09:24:46,,9,Morning Rush
3421,City,223.0,Cancelled,2016-07-13 15:42:36,,15,Daytime
291,City,224.0,Cancelled,2016-07-11 07:06:00,,7,Morning Rush
1669,City,224.0,Cancelled,2016-07-12 07:39:00,,7,Morning Rush
3974,City,224.0,Cancelled,2016-07-13 23:04:14,,23,Late Night
4349,City,224.0,Cancelled,2016-07-14 07:18:19,,7,Morning Rush
4442,City,224.0,Cancelled,2016-07-14 08:33:10,,8,Morning Rush
5327,Airport,224.0,Cancelled,2016-07-14 22:12:35,,22,Late Night
2929,City,225.0,Cancelled,2016-07-13 06:28:41,,6,Morning Rush
3186,City,225.0,Cancelled,2016-07-13 09:28:29,,9,Morning Rush
4211,City,225.0,Cancelled,2016-07-14 05:37:33,,5,Morning Rush
5273,Airport,225.0,Cancelled,2016-07-14 21:29:36,,21,Evening Rush
6445,City,225.0,Cancelled,2016-07-15 20:01:14,,20,Evening Rush
157,City,226.0,Cancelled,2016-07-11 05:38:00,,5,Morning Rush
2813,City,226.0,Cancelled,2016-07-13 05:06:08,,5,Morning Rush
3057,City,226.0,Cancelled,2016-07-13 07:50:41,,7,Morning Rush
4641,City,226.0,Cancelled,2016-07-14 11:39:07,,11,Daytime
5884,City,226.0,Cancelled,2016-07-15 09:36:17,,9,Morning Rush
1837,City,227.0,Cancelled,2016-07-12 09:36:00,,9,Morning Rush
4092,City,227.0,Cancelled,2016-07-14 02:55:40,,2,Late Night
4222,City,227.0,Cancelled,2016-07-14 05:44:07,,5,Morning Rush
1509,City,228.0,Cancelled,2016-07-12 05:42:00,,5,Morning Rush
3194,City,228.0,Cancelled,2016-07-13 09:35:28,,9,Morning Rush
3541,Airport,228.0,Cancelled,2016-07-13 17:57:13,,17,Evening Rush
1365,City,229.0,Cancelled,2016-07-11 00:09:00,,0,Late Night
1834,City,229.0,Cancelled,2016-07-12 09:33:00,,9,Morning Rush
4129,City,229.0,Cancelled,2016-07-14 04:42:23,,4,Morning Rush
4380,City,229.0,Cancelled,2016-07-14 07:47:21,,7,Morning Rush
4434,City,229.0,Cancelled,2016-07-14 08:27:11,,8,Morning Rush
5735,City,229.0,Cancelled,2016-07-15 07:47:23,,7,Morning Rush
6434,Airport,229.0,Cancelled,2016-07-15 19:49:25,,19,Evening Rush
623,Airport,230.0,Cancelled,2016-07-11 12:03:00,,12,Daytime
1521,City,230.0,Cancelled,2016-07-12 05:50:00,,5,Morning Rush
2771,City,230.0,Cancelled,2016-07-13 04:24:36,,4,Morning Rush
2873,City,230.0,Cancelled,2016-07-13 05:48:58,,5,Morning Rush
3320,Airport,230.0,Cancelled,2016-07-13 12:21:11,,12,Daytime
4571,City,230.0,Cancelled,2016-07-14 09:49:16,,9,Morning Rush
4600,City,230.0,Cancelled,2016-07-14 10:08:30,,10,Daytime
5341,City,230.0,Cancelled,2016-07-14 22:34:33,,22,Late Night
2435,City,231.0,Cancelled,2016-07-12 20:11:00,,20,Evening Rush
2919,City,231.0,Cancelled,2016-07-13 06:19:03,,6,Morning Rush
4712,City,231.0,Cancelled,2016-07-14 13:23:54,,13,Daytime
399,City,232.0,Cancelled,2016-07-11 08:25:00,,8,Morning Rush
2826,City,232.0,Cancelled,2016-07-13 05:13:35,,5,Morning Rush
3090,City,232.0,Cancelled,2016-07-13 08:13:41,,8,Morning Rush
4141,City,232.0,Cancelled,2016-07-14 04:46:40,,4,Morning Rush
5817,City,232.0,Cancelled,2016-07-15 08:46:28,,8,Morning Rush
1156,City,233.0,Cancelled,2016-07-11 20:46:00,,20,Evening Rush
3155,City,233.0,Cancelled,2016-07-13 09:02:43,,9,Morning Rush
5821,City,233.0,Cancelled,2016-07-15 08:54:59,,8,Morning Rush
552,City,234.0,Cancelled,2016-07-11 10:07:00,,10,Daytime
589,Airport,234.0,Cancelled,2016-07-11 11:19:00,,11,Daytime
3218,City,234.0,Cancelled,2016-07-13 09:49:59,,9,Morning Rush
3287,City,234.0,Cancelled,2016-07-13 11:13:58,,11,Daytime
5557,City,234.0,Cancelled,2016-07-15 05:39:51,,5,Morning Rush
5874,City,234.0,Cancelled,2016-07-15 09:21:37,,9,Morning Rush
1117,Airport,235.0,Cancelled,2016-07-11 20:17:00,,20,Evening Rush
2820,City,235.0,Cancelled,2016-07-13 05:14:00,,5,Morning Rush
3083,City,235.0,Cancelled,2016-07-13 08:16:01,,8,Morning Rush
185,City,236.0,Cancelled,2016-07-11 05:43:00,,5,Morning Rush
2922,City,236.0,Cancelled,2016-07-13 06:25:47,,6,Morning Rush
4379,City,236.0,Cancelled,2016-07-14 07:43:57,,7,Morning Rush
1846,City,237.0,Cancelled,2016-07-12 09:43:00,,9,Morning Rush
2778,Airport,237.0,Cancelled,2016-07-13 04:45:54,,4,Morning Rush
4161,City,237.0,Cancelled,2016-07-14 05:06:13,,5,Morning Rush
5702,City,237.0,Cancelled,2016-07-15 07:37:04,,7,Morning Rush
5808,City,237.0,Cancelled,2016-07-15 08:39:56,,8,Morning Rush
298,City,238.0,Cancelled,2016-07-11 07:15:00,,7,Morning Rush
4602,Airport,238.0,Cancelled,2016-07-14 10:13:25,,10,Daytime
5650,City,238.0,Cancelled,2016-07-15 06:59:22,,6,Morning Rush
508,City,239.0,Cancelled,2016-07-11 09:40:00,,9,Morning Rush
1419,City,239.0,Cancelled,2016-07-12 03:57:00,,3,Late Night
3114,City,239.0,Cancelled,2016-07-13 08:38:20,,8,Morning Rush
309,City,240.0,Cancelled,2016-07-11 07:18:00,,7,Morning Rush
327,City,240.0,Cancelled,2016-07-11 07:33:00,,7,Morning Rush
1491,City,240.0,Cancelled,2016-07-12 05:36:00,,5,Morning Rush
4392,City,240.0,Cancelled,2016-07-14 07:56:17,,7,Morning Rush
5396,City,240.0,Cancelled,2016-07-15 00:54:12,,0,Late Night
5767,City,240.0,Cancelled,2016-07-15 08:19:53,,8,Morning Rush
5498,City,241.0,Cancelled,2016-07-15 04:56:28,,4,Morning Rush
5755,City,241.0,Cancelled,2016-07-15 08:05:55,,8,Morning Rush
414,City,242.0,Cancelled,2016-07-11 08:41:00,,8,Morning Rush
1621,City,242.0,Cancelled,2016-07-12 06:56:00,,6,Morning Rush
5288,Airport,242.0,Cancelled,2016-07-14 21:42:19,,21,Evening Rush
1778,City,243.0,Cancelled,2016-07-12 09:01:00,,9,Morning Rush
5266,Airport,243.0,Cancelled,2016-07-14 21:26:44,,21,Evening Rush
5836,City,243.0,Cancelled,2016-07-15 09:02:31,,9,Morning Rush
115,City,244.0,Cancelled,2016-07-11 05:14:00,,5,Morning Rush
4655,City,244.0,Cancelled,2016-07-14 12:04:12,,12,Daytime
5590,City,244.0,Cancelled,2016-07-15 06:02:31,,6,Morning Rush
1784,City,245.0,Cancelled,2016-07-12 09:02:00,,9,Morning Rush
3123,City,245.0,Cancelled,2016-07-13 08:39:59,,8,Morning Rush
3330,City,245.0,Cancelled,2016-07-13 12:25:07,,12,Daytime
4376,City,245.0,Cancelled,2016-07-14 07:41:41,,7,Morning Rush
4540,City,245.0,Cancelled,2016-07-14 09:38:51,,9,Morning Rush
431,City,246.0,Cancelled,2016-07-11 08:56:00,,8,Morning Rush
1599,City,246.0,Cancelled,2016-07-12 06:39:00,,6,Morning Rush
1725,City,246.0,Cancelled,2016-07-12 08:17:00,,8,Morning Rush
4248,City,246.0,Cancelled,2016-07-14 06:02:41,,6,Morning Rush
133,City,247.0,Cancelled,2016-07-11 05:14:00,,5,Morning Rush
4170,City,247.0,Cancelled,2016-07-14 05:09:42,,5,Morning Rush
6057,Airport,247.0,Cancelled,2016-07-15 13:41:55,,13,Daytime
108,City,248.0,Cancelled,2016-07-11 05:09:00,,5,Morning Rush
1798,City,248.0,Cancelled,2016-07-12 09:10:00,,9,Morning Rush
1932,City,248.0,Cancelled,2016-07-12 11:13:00,,11,Daytime
5865,City,248.0,Cancelled,2016-07-15 09:18:48,,9,Morning Rush
5981,City,248.0,Cancelled,2016-07-15 11:40:05,,11,Daytime
363,City,249.0,Cancelled,2016-07-11 08:02:00,,8,Morning Rush
3153,City,249.0,Cancelled,2016-07-13 09:03:21,,9,Morning Rush
3196,City,249.0,Cancelled,2016-07-13 09:37:26,,9,Morning Rush
3214,City,249.0,Cancelled,2016-07-13 09:46:56,,9,Morning Rush
4171,City,249.0,Cancelled,2016-07-14 05:11:39,,5,Morning Rush
5824,City,249.0,Cancelled,2016-07-15 08:50:27,,8,Morning Rush
1866,City,250.0,Cancelled,2016-07-12 09:52:00,,9,Morning Rush
2958,City,250.0,Cancelled,2016-07-13 06:46:00,,6,Morning Rush
3181,Airport,250.0,Cancelled,2016-07-13 09:19:04,,9,Morning Rush
5833,City,250.0,Cancelled,2016-07-15 08:57:27,,8,Morning Rush
5873,City,250.0,Cancelled,2016-07-15 09:20:40,,9,Morning Rush
415,Airport,251.0,Cancelled,2016-07-11 08:37:00,,8,Morning Rush
4439,City,251.0,Cancelled,2016-07-14 08:27:51,,8,Morning Rush
5761,City,251.0,Cancelled,2016-07-15 08:18:14,,8,Morning Rush
490,City,252.0,Cancelled,2016-07-11 09:33:00,,9,Morning Rush
464,City,253.0,Cancelled,2016-07-11 09:14:00,,9,Morning Rush
725,Airport,253.0,Cancelled,2016-07-11 15:02:00,,15,Daytime
2418,Airport,254.0,Cancelled,2016-07-12 20:05:00,,20,Evening Rush
4137,City,254.0,Cancelled,2016-07-14 04:48:41,,4,Morning Rush
780,Airport,255.0,Cancelled,2016-07-11 16:42:00,,16,Daytime
1601,City,255.0,Cancelled,2016-07-12 06:43:00,,6,Morning Rush
1831,Airport,255.0,Cancelled,2016-07-12 09:27:00,,9,Morning Rush
5545,City,255.0,Cancelled,2016-07-15 05:27:12,,5,Morning Rush
2782,City,256.0,Cancelled,2016-07-13 04:50:27,,4,Morning Rush
4202,City,256.0,Cancelled,2016-07-14 05:37:41,,5,Morning Rush
4253,City,256.0,Cancelled,2016-07-14 06:02:50,,6,Morning Rush
4669,City,256.0,Cancelled,2016-07-14 12:34:18,,12,Daytime
5694,City,256.0,Cancelled,2016-07-15 07:31:03,,7,Morning Rush
5707,City,256.0,Cancelled,2016-07-15 07:32:56,,7,Morning Rush
5795,City,256.0,Cancelled,2016-07-15 08:41:36,,8,Morning Rush
4203,City,257.0,Cancelled,2016-07-14 05:36:28,,5,Morning Rush
5928,City,257.0,Cancelled,2016-07-15 10:07:34,,10,Daytime
471,City,258.0,Cancelled,2016-07-11 09:22:00,,9,Morning Rush
4505,City,258.0,Cancelled,2016-07-14 09:09:33,,9,Morning Rush
5876,City,258.0,Cancelled,2016-07-15 09:27:22,,9,Morning Rush
332,City,259.0,Cancelled,2016-07-11 07:40:00,,7,Morning Rush
1734,City,259.0,Cancelled,2016-07-12 08:25:00,,8,Morning Rush
3202,City,259.0,Cancelled,2016-07-13 09:41:02,,9,Morning Rush
4232,City,259.0,Cancelled,2016-07-14 05:55:47,,5,Morning Rush
6608,Airport,259.0,Cancelled,2016-07-15 21:46:57,,21,Evening Rush
1703,City,260.0,Cancelled,2016-07-12 08:05:00,,8,Morning Rush
3001,City,260.0,Cancelled,2016-07-13 07:15:27,,7,Morning Rush
3149,City,260.0,Cancelled,2016-07-13 08:55:18,,8,Morning Rush
4496,City,260.0,Cancelled,2016-07-14 09:02:24,,9,Morning Rush
1591,City,261.0,Cancelled,2016-07-12 06:28:00,,6,Morning Rush
1876,City,261.0,Cancelled,2016-07-12 10:01:00,,10,Daytime
4169,City,261.0,Cancelled,2016-07-14 05:12:56,,5,Morning Rush
4512,City,261.0,Cancelled,2016-07-14 09:15:30,,9,Morning Rush
2895,City,262.0,Cancelled,2016-07-13 06:02:04,,6,Morning Rush
4330,City,262.0,Cancelled,2016-07-14 07:13:49,,7,Morning Rush
4801,City,262.0,Cancelled,2016-07-14 16:59:11,,16,Daytime
5787,City,262.0,Cancelled,2016-07-15 08:30:20,,8,Morning Rush
743,City,263.0,Cancelled,2016-07-11 15:37:00,,15,Daytime
3704,Airport,263.0,Cancelled,2016-07-13 19:47:50,,19,Evening Rush
485,City,264.0,Cancelled,2016-07-11 09:33:00,,9,Morning Rush
647,City,264.0,Cancelled,2016-07-11 12:37:00,,12,Daytime
1858,City,264.0,Cancelled,2016-07-12 09:54:00,,9,Morning Rush
4755,City,264.0,Cancelled,2016-07-14 15:17:34,,15,Daytime
5769,City,264.0,Cancelled,2016-07-15 08:21:38,,8,Morning Rush
2988,City,265.0,Cancelled,2016-07-13 07:09:54,,7,Morning Rush
553,City,266.0,Cancelled,2016-07-11 10:09:00,,10,Daytime
676,City,266.0,Cancelled,2016-07-11 13:23:00,,13,Daytime
1516,City,266.0,Cancelled,2016-07-12 05:44:00,,5,Morning Rush
1763,City,266.0,Cancelled,2016-07-12 08:51:00,,8,Morning Rush
4144,City,266.0,Cancelled,2016-07-14 04:50:45,,4,Morning Rush
6541,Airport,266.0,Cancelled,2016-07-15 20:54:48,,20,Evening Rush
147,City,267.0,Cancelled,2016-07-11 05:26:00,,5,Morning Rush
2881,City,267.0,Cancelled,2016-07-13 05:58:31,,5,Morning Rush
2964,City,267.0,Cancelled,2016-07-13 06:48:48,,6,Morning Rush
4236,City,267.0,Cancelled,2016-07-14 05:53:18,,5,Morning Rush
4447,City,267.0,Cancelled,2016-07-14 08:32:05,,8,Morning Rush
4579,Airport,267.0,Cancelled,2016-07-14 10:04:05,,10,Daytime
5720,City,267.0,Cancelled,2016-07-15 07:37:57,,7,Morning Rush
5820,City,267.0,Cancelled,2016-07-15 08:50:10,,8,Morning Rush
6487,Airport,267.0,Cancelled,2016-07-15 20:23:14,,20,Evening Rush
120,City,268.0,Cancelled,2016-07-11 05:04:00,,5,Morning Rush
1560,City,268.0,Cancelled,2016-07-12 06:06:00,,6,Morning Rush
4815,Airport,268.0,Cancelled,2016-07-14 17:18:23,,17,Evening Rush
166,City,269.0,Cancelled,2016-07-11 05:41:00,,5,Morning Rush
1655,Airport,269.0,Cancelled,2016-07-12 07:27:00,,7,Morning Rush
1670,City,269.0,Cancelled,2016-07-12 07:36:00,,7,Morning Rush
3026,City,269.0,Cancelled,2016-07-13 07:29:18,,7,Morning Rush
3388,City,269.0,Cancelled,2016-07-13 14:36:39,,14,Daytime
5809,City,269.0,Cancelled,2016-07-15 08:48:20,,8,Morning Rush
6080,Airport,269.0,Cancelled,2016-07-15 14:17:28,,14,Daytime
1545,Airport,270.0,Cancelled,2016-07-12 06:01:00,,6,Morning Rush
3032,City,270.0,Cancelled,2016-07-13 07:33:57,,7,Morning Rush
3156,City,270.0,Cancelled,2016-07-13 09:00:40,,9,Morning Rush
4741,City,270.0,Cancelled,2016-07-14 14:52:18,,14,Daytime
5582,City,270.0,Cancelled,2016-07-15 05:52:11,,5,Morning Rush
5677,City,270.0,Cancelled,2016-07-15 07:06:05,,7,Morning Rush
5989,Airport,270.0,Cancelled,2016-07-15 11:46:11,,11,Daytime
417,City,271.0,Cancelled,2016-07-11 08:42:00,,8,Morning Rush
1437,City,271.0,Cancelled,2016-07-12 04:42:00,,4,Morning Rush
3063,City,271.0,Cancelled,2016-07-13 07:55:16,,7,Morning Rush
3100,City,271.0,Cancelled,2016-07-13 08:18:13,,8,Morning Rush
3148,City,271.0,Cancelled,2016-07-13 09:02:46,,9,Morning Rush
305,City,272.0,Cancelled,2016-07-11 07:17:00,,7,Morning Rush
1511,City,272.0,Cancelled,2016-07-12 05:40:00,,5,Morning Rush
2830,City,272.0,Cancelled,2016-07-13 05:19:51,,5,Morning Rush
2938,City,272.0,Cancelled,2016-07-13 06:33:04,,6,Morning Rush
346,City,273.0,Cancelled,2016-07-11 07:54:00,,7,Morning Rush
1684,City,274.0,Cancelled,2016-07-12 07:50:00,,7,Morning Rush
3027,City,274.0,Cancelled,2016-07-13 07:26:36,,7,Morning Rush
3017,Airport,274.0,Cancelled,2016-07-13 07:29:44,,7,Morning Rush
4926,Airport,274.0,Cancelled,2016-07-14 18:20:41,,18,Evening Rush
2222,City,275.0,Cancelled,2016-07-12 18:03:00,,18,Evening Rush
2237,City,275.0,Cancelled,2016-07-12 18:19:00,,18,Evening Rush
4207,City,275.0,Cancelled,2016-07-14 05:30:56,,5,Morning Rush
4223,City,275.0,Cancelled,2016-07-14 05:46:02,,5,Morning Rush
4452,City,275.0,Cancelled,2016-07-14 08:34:36,,8,Morning Rush
5632,City,275.0,Cancelled,2016-07-15 06:35:32,,6,Morning Rush
5879,City,275.0,Cancelled,2016-07-15 09:27:08,,9,Morning Rush
395,City,276.0,Cancelled,2016-07-11 08:32:00,,8,Morning Rush
495,City,276.0,Cancelled,2016-07-11 09:37:00,,9,Morning Rush
1228,City,276.0,Cancelled,2016-07-11 21:37:00,,21,Evening Rush
1481,City,277.0,Cancelled,2016-07-12 05:24:00,,5,Morning Rush
1616,City,277.0,Cancelled,2016-07-12 06:54:00,,6,Morning Rush
1627,City,277.0,Cancelled,2016-07-12 07:02:00,,7,Morning Rush
1726,City,277.0,Cancelled,2016-07-12 08:25:00,,8,Morning Rush
2789,City,277.0,Cancelled,2016-07-13 04:50:46,,4,Morning Rush
3552,Airport,277.0,Cancelled,2016-07-13 18:01:34,,18,Evening Rush
4130,City,277.0,Cancelled,2016-07-14 04:41:54,,4,Morning Rush
294,City,278.0,Cancelled,2016-07-11 07:12:00,,7,Morning Rush
315,City,278.0,Cancelled,2016-07-11 07:34:00,,7,Morning Rush
1718,City,278.0,Cancelled,2016-07-12 08:14:00,,8,Morning Rush
2122,City,278.0,Cancelled,2016-07-12 16:50:00,,16,Daytime
2387,City,278.0,Cancelled,2016-07-12 19:46:00,,19,Evening Rush
140,City,279.0,Cancelled,2016-07-11 05:17:00,,5,Morning Rush
505,City,279.0,Cancelled,2016-07-11 09:44:00,,9,Morning Rush
2950,City,279.0,Cancelled,2016-07-13 06:40:30,,6,Morning Rush
5800,City,279.0,Cancelled,2016-07-15 08:44:20,,8,Morning Rush
1877,City,280.0,Cancelled,2016-07-12 10:03:00,,10,Daytime
3437,City,280.0,Cancelled,2016-07-13 16:10:20,,16,Daytime
3820,Airport,280.0,Cancelled,2016-07-13 21:07:32,,21,Evening Rush
5076,City,280.0,Cancelled,2016-07-14 19:38:01,,19,Evening Rush
5660,City,280.0,Cancelled,2016-07-15 07:02:00,,7,Morning Rush
6242,Airport,280.0,Cancelled,2016-07-15 17:55:10,,17,Evening Rush
6321,Airport,280.0,Cancelled,2016-07-15 18:37:53,,18,Evening Rush
3086,City,281.0,Cancelled,2016-07-13 08:12:18,,8,Morning Rush
4538,City,281.0,Cancelled,2016-07-14 09:38:03,,9,Morning Rush
1233,Airport,282.0,Cancelled,2016-07-11 21:38:00,,21,Evening Rush
1883,City,282.0,Cancelled,2016-07-12 10:06:00,,10,Daytime
3233,City,282.0,Cancelled,2016-07-13 10:01:44,,10,Daytime
3237,City,282.0,Cancelled,2016-07-13 10:06:32,,10,Daytime
3577,Airport,282.0,Cancelled,2016-07-13 18:24:15,,18,Evening Rush
219,City,283.0,Cancelled,2016-07-11 06:15:00,,6,Morning Rush
493,City,283.0,Cancelled,2016-07-11 09:30:00,,9,Morning Rush
1575,City,283.0,Cancelled,2016-07-12 06:23:00,,6,Morning Rush
5631,City,283.0,Cancelled,2016-07-15 06:36:14,,6,Morning Rush
109,City,284.0,Cancelled,2016-07-11 05:01:00,,5,Morning Rush
299,City,284.0,Cancelled,2016-07-11 07:13:00,,7,Morning Rush
347,City,284.0,Cancelled,2016-07-11 07:51:00,,7,Morning Rush
538,City,284.0,Cancelled,2016-07-11 10:00:00,,10,Daytime
3250,City,284.0,Cancelled,2016-07-13 10:09:28,,10,Daytime
3983,City,284.0,Cancelled,2016-07-13 23:19:23,,23,Late Night
2948,City,285.0,Cancelled,2016-07-13 06:39:27,,6,Morning Rush
2982,City,285.0,Cancelled,2016-07-13 07:04:21,,7,Morning Rush
3055,City,285.0,Cancelled,2016-07-13 07:48:58,,7,Morning Rush
3759,City,285.0,Cancelled,2016-07-13 20:34:32,,20,Evening Rush
4389,City,285.0,Cancelled,2016-07-14 07:56:57,,7,Morning Rush
5949,City,285.0,Cancelled,2016-07-15 10:30:58,,10,Daytime
441,City,286.0,Cancelled,2016-07-11 09:05:00,,9,Morning Rush
1109,City,286.0,Cancelled,2016-07-11 20:23:00,,20,Evening Rush
1693,Airport,286.0,Cancelled,2016-07-12 07:50:00,,7,Morning Rush
3198,City,286.0,Cancelled,2016-07-13 09:39:19,,9,Morning Rush
4507,City,286.0,Cancelled,2016-07-14 09:09:57,,9,Morning Rush
6058,City,286.0,Cancelled,2016-07-15 13:47:11,,13,Daytime
1630,City,287.0,Cancelled,2016-07-12 07:03:00,,7,Morning Rush
3451,Airport,287.0,Cancelled,2016-07-13 16:53:56,,16,Daytime
3839,Airport,287.0,Cancelled,2016-07-13 21:28:41,,21,Evening Rush
4258,City,287.0,Cancelled,2016-07-14 06:12:03,,6,Morning Rush
4677,Airport,287.0,Cancelled,2016-07-14 12:45:00,,12,Daytime
5603,City,287.0,Cancelled,2016-07-15 06:08:31,,6,Morning Rush
186,City,288.0,Cancelled,2016-07-11 05:48:00,,5,Morning Rush
2094,Airport,288.0,Cancelled,2016-07-12 15:51:00,,15,Daytime
4354,City,288.0,Cancelled,2016-07-14 07:26:35,,7,Morning Rush
340,City,289.0,Cancelled,2016-07-11 07:51:00,,7,Morning Rush
5499,City,289.0,Cancelled,2016-07-15 05:07:17,,5,Morning Rush
151,City,290.0,Cancelled,2016-07-11 05:27:00,,5,Morning Rush
316,City,290.0,Cancelled,2016-07-11 07:26:00,,7,Morning Rush
561,City,290.0,Cancelled,2016-07-11 10:10:00,,10,Daytime
1582,City,290.0,Cancelled,2016-07-12 06:23:00,,6,Morning Rush
1871,City,290.0,Cancelled,2016-07-12 10:04:00,,10,Daytime
4213,City,290.0,Cancelled,2016-07-14 05:39:02,,5,Morning Rush
5801,City,290.0,Cancelled,2016-07-15 08:40:03,,8,Morning Rush
144,City,291.0,Cancelled,2016-07-11 05:24:00,,5,Morning Rush
1383,City,291.0,Cancelled,2016-07-12 01:12:00,,1,Late Night
3216,City,291.0,Cancelled,2016-07-13 09:50:23,,9,Morning Rush
184,City,292.0,Cancelled,2016-07-11 05:49:00,,5,Morning Rush
4435,City,292.0,Cancelled,2016-07-14 08:25:24,,8,Morning Rush
5623,City,292.0,Cancelled,2016-07-15 06:27:46,,6,Morning Rush
2837,City,293.0,Cancelled,2016-07-13 05:19:53,,5,Morning Rush
5812,City,293.0,Cancelled,2016-07-15 08:44:40,,8,Morning Rush
407,City,294.0,Cancelled,2016-07-11 08:33:00,,8,Morning Rush
486,City,294.0,Cancelled,2016-07-11 09:29:00,,9,Morning Rush
4489,City,294.0,Cancelled,2016-07-14 08:53:51,,8,Morning Rush
1251,City,295.0,Cancelled,2016-07-11 21:47:00,,21,Evening Rush
2875,City,295.0,Cancelled,2016-07-13 05:54:23,,5,Morning Rush
3104,City,295.0,Cancelled,2016-07-13 08:25:16,,8,Morning Rush
3909,City,295.0,Cancelled,2016-07-13 22:13:42,,22,Late Night
4338,City,295.0,Cancelled,2016-07-14 07:20:59,,7,Morning Rush
4479,City,295.0,Cancelled,2016-07-14 08:41:51,,8,Morning Rush
3187,City,296.0,Cancelled,2016-07-13 09:31:32,,9,Morning Rush
4251,City,296.0,Cancelled,2016-07-14 05:55:36,,5,Morning Rush
5514,City,296.0,Cancelled,2016-07-15 05:08:25,,5,Morning Rush
5690,City,296.0,Cancelled,2016-07-15 07:20:54,,7,Morning Rush
295,Airport,297.0,Cancelled,2016-07-11 07:10:00,,7,Morning Rush
1487,City,297.0,Cancelled,2016-07-12 05:23:00,,5,Morning Rush
5515,City,297.0,Cancelled,2016-07-15 05:13:03,,5,Morning Rush
5535,City,297.0,Cancelled,2016-07-15 05:19:48,,5,Morning Rush
284,City,298.0,Cancelled,2016-07-11 07:05:00,,7,Morning Rush
2966,City,298.0,Cancelled,2016-07-13 06:54:13,,6,Morning Rush
3120,City,298.0,Cancelled,2016-07-13 08:32:08,,8,Morning Rush
4552,City,298.0,Cancelled,2016-07-14 09:40:33,,9,Morning Rush
758,City,299.0,Cancelled,2016-07-11 16:06:00,,16,Daytime
1641,City,299.0,Cancelled,2016-07-12 07:20:00,,7,Morning Rush
4158,City,299.0,Cancelled,2016-07-14 05:03:10,,5,Morning Rush
4164,City,299.0,Cancelled,2016-07-14 05:06:40,,5,Morning Rush
4448,City,299.0,Cancelled,2016-07-14 08:30:59,,8,Morning Rush
4225,City,300.0,Cancelled,2016-07-14 05:46:06,,5,Morning Rush
1362,City,,No Cars Available,2016-07-11 00:02:00,,0,Late Night
1364,City,,No Cars Available,2016-07-11 00:06:00,,0,Late Night
1366,City,,No Cars Available,2016-07-11 00:09:00,,0,Late Night
2,Airport,,No Cars Available,2016-07-11 00:23:00,,0,Late Night
